"","Business Id","Name","Address","City","Postal Code","State","Latitude","Longitude","Review Count","Stars","Categories","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Alcohol","Ambience","Bike Parking","Business Accepts Credit Cards","Business Parking","Dietary Restrictions","Dogs Allowed","Drive Thru","Good For Kids","Good For Meal","Happy Hour","Has TV","Music","Noise Level","Outdoor Seating","Restaurants Attire","Restaurants Delivery","Restaurants Good For Groups","Restaurants Reservations","Restaurants Table Service","Restaurants Take Out","RestaurantsPriceRange2","Smoking","Wheelchair Accessible","Wi Fi","WeightedStar"
"96","koOE6eAAyW8c70G-xAYqJA","Destination Drivers",NA,"Santa Barbara",93102,"CA",34.4216024,-119.698259,5,5,"Tours, Beer Tours, Wine Tours, Hotels & Travel","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"97","AYtlqzjrt9kpBO5YDOE2fQ","Surfs Up Limos",NA,"Santa Barbara",93110,"CA",34.50786537,-119.7311071,25,5,"Wine Tours, Event Planning & Services, Tours, Limos, Hotels & Travel, Beer Tours, Party Bus Rentals, Transportation","8:0-23:0","8:0-23:0","8:0-23:0","8:0-23:0","8:0-23:0","8:0-23:0","8:0-23:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125
"98","eFafEbJKZ4gs0Eefl20mOA","A White Jasmine Inn","1327 Bath St","Santa Barbara",93101,"CA",34.421933,-119.710226,127,4,"Hotels & Travel, Bed & Breakfast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",508
"99","Y9Z5B9R5QJH2sRfqtYzRiA","National Car Rental","500 James Fowler Rd","Santa Barbara",93117,"CA",34.42566,-119.83482,12,4.5,"Hotels & Travel, Car Rental","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-17:0","8:0-18:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
"100","_qmFWIAH9ZATeQpXxdm8rg","Cloud Climbers Jeep Tours",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,149,4.5,"Tours, Hotels & Travel, Wine Tours","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0","8:0-22:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.5
"101","MJUtzKFelmsnlm225BwnGw","Strictly Vacations","1117 State St","Santa Barbara",93101,"CA",34.4225802,-119.7040291,9,4.5,"Travel Services, Hotels & Travel","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5
"102","8STwsocW1ar2SeXPYTSeWQ","A and J Limousine","4067 State St","Santa Barbara",93110,"CA",34.4399656,-119.7583375,17,4.5,"Limos, Transportation, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5
"103","i7z8a6JJwaEspmHOof9VkA","Sammy's Limos and Tours","1015 Laguna St","Santa Barbara",93101,"CA",34.4259206,-119.6982138,16,4.5,"Wine Tours, Transportation, Tours, Hotels & Travel, Limos","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
"104","hMi8sXXPj_AwwfsEJ4RZgA","Urban Wine Trail",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,8,5,"Wineries, Wine Tours, Food, Tours, Arts & Entertainment, Hotels & Travel, Wine Tasting Room",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,40
"105","5skL69RhjE0byYLjyqVG5w","Santa Barbara Inn","901 E Cabrillo Blvd","Santa Barbara",93103,"CA",34.41716808,-119.6725323,180,4,"Event Planning & Services, Hotels, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",720
"106","v2L2HnZzYvHPgFcVBg2TUw","Summerland Inn","2161 Ortega Hill Rd","Summerland",93067,"CA",34.421595,-119.6045685,56,2,"Hotels, Hotels & Travel, Bed & Breakfast, Event Planning & Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",112
"107","kHUo6Xbmrhyl_5yOC54lAQ","Social Cycle","120 Gray Ave","Santa Barbara",93101,"CA",34.41631383,-119.688944,64,5,"Tours, Bar Crawl, Nightlife, Event Planning & Services, Party Bike Rentals, Hotels & Travel","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","u'none'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,"None",NA,NA,TRUE,NA,NA,NA,4,NA,TRUE,NA,320
"108","3TtUXEH7-spv0A1-eqHTHA","Appellation Wine Tours",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,46,5,"Tasting Classes, Education, Wine Tasting Classes, Hotels & Travel, Tours, Wine Tours","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'free'",230
"109","A9NqmUP1L3eU40a64q5Kdw","Kimpton The Goodland","5650 Calle Real","Goleta",93117,"CA",34.44156253,-119.8209244,444,3.5,"Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,TRUE,"u'free'",1554
"110","J86LJtszDf3saL0B51W_xw","Holiday Inn Express & Suites Carpinteria","5606 Carpinteria Ave","Carpinteria",93013,"CA",34.3925101,-119.5094567,149,3.5,"Hotels, Venues & Event Spaces, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,TRUE,"u'free'",521.5
"111","uf7ubtoT85HSXp9xhPcHhg","Luxe Transportation",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,34,5,"Party Bus Rentals, Event Planning & Services, Tours, Transportation, Limos, Wine Tours, Hotels & Travel","8:0-0:0","8:0-0:0","8:0-0:0","8:0-0:0","8:0-2:0","8:0-2:0","8:0-2:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'no'",170
"112","iLgoPRWEJRr1NMUxzBieug","Hacienda Motel","3643 State St","Santa Barbara",93190,"CA",34.4400491,-119.7419479,23,2,"Event Planning & Services, Hotels & Travel, Hotels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"u'free'",46
"113","YMPgp2EUXV0DRFG0M08AvQ","Town & Country Inn","2800 State St","Santa Barbara",93105,"CA",34.4390034,-119.7250826,76,2,"Hotels, Event Planning & Services, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"u'free'",152
"114","kUTmOqti8IaI3wF2hZBPBQ","Carla's Cottages","2126 E Valley Rd","Montecito",93108,"CA",34.4372657,-119.6053654,6,5,"Hotels & Travel, Guest Houses, Vacation Rentals","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","12:0-20:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"'free'",30
"115","zpeKRRCjRpmwT4ODA-RfLg","Fiesta Inn & Suites","1816 State St","Santa Barbara",93101,"CA",34.4296092,-119.7125107,31,1.5,"Hotels, Event Planning & Services, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",46.5
"116","LqY3NrBE0trSnDj87KAn3A","Sandyland Reef Inn","4160 Via Real","Carpinteria",93013,"CA",34.4051958,-119.5327704,130,2,"Hotels, Hotels & Travel, Event Planning & Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",260
"117","OuXwt35S4Fx3ZpeDGACSdg","Super 8 by Wyndham Santa Barbara/Goleta","6021 Hollister Ave, US Hwy 101  Exit Fairview Ave","Goleta",93117,"CA",34.435352,-119.8310556,58,2,"Hotels, Event Planning & Services, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",116
"118","MfyUK58sdUokMdIZNdem0w","Sandpiper Lodge","3525 State St","Santa Barbara",93105,"CA",34.439351,-119.739423,186,2.5,"Event Planning & Services, Hotels, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",465
"119","ixE9yNFYyXYtuZIEKKUl_A","Casa Del Sol","5585 Carpinteria Ave","Carpinteria",93013,"CA",34.3915495,-119.5101665,50,2.5,"Real Estate, Property Management, Home Services, Bed & Breakfast, Hotels & Travel, Event Planning & Services, Hotels, Vacation Rentals","7:30-22:30","7:30-22:30","7:30-22:30","7:30-22:30","7:30-22:30","7:30-22:30","7:30-22:30",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",125
"120","QMJ0NWkqBdEcHW54IMCCFg","Avania Inn of Santa Barbara","128 Castillo St","Santa Barbara",93101,"CA",34.409821,-119.69561,201,2.5,"Resorts, Hotels & Travel, Hotels, Event Planning & Services","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",502.5
"121","fXIsVDI9SEdJO9901CGfyw","Cabrillo Inn at the Beach","931 E Cabrillo Blvd","Santa Barbara",93103,"CA",34.4172918,-119.6714417,122,2.5,"Hotels, Event Planning & Services, Hotels & Travel, Bed & Breakfast, Vacation Rentals","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",305
"122","69O7BOmGCpfZ9tzQdLtnjw","Oasis Inn and Suites","3344 State St","Santa Barbara",93105,"CA",34.4407031,-119.7364401,103,2.5,"Hotels, Event Planning & Services, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",257.5
"123","lePpoZDJ_U7LIopHpr5zRA","Extended Stay America - Santa Barbara - Calle Real","4870 Calle Real","Santa Barbara",93111,"CA",34.443471,-119.7915028,124,2.5,"Real Estate, Hotels, Event Planning & Services, Home Services, Hotels & Travel, Apartments","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",310
"124","rbT-MIIvpSQYmnADue9xKA","Best Western Plus Carpinteria Inn","4558 Carpinteria Ave","Carpinteria",93013,"CA",34.40212067,-119.5259054,292,3,"Hotels & Travel, Event Planning & Services, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",876
"125","qQmdJFMWoDe2T2lbacBE8g","Best Western Plus Pepper Tree Inn","3850 State St","Santa Barbara",93105,"CA",34.4408758,-119.7486002,210,3.5,"Event Planning & Services, Hotels & Travel, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",735
"126","UVF59iJepR3kpuG-1HMiQA","Secret Garden Inn & Cottages","1908 Bath St","Santa Barbara",93101,"CA",34.4272406,-119.716988,109,3.5,"Event Planning & Services, Bed & Breakfast, Hotels & Travel, Hotels","15:0-19:0","15:0-19:0","15:0-19:0","15:0-19:0","15:0-19:0","15:0-19:0","15:0-19:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",381.5
"127","ZZQs5sQpWnYOfolSb3CXMA","Mason Beach Inn","324 W Mason St","Santa Barbara",93101,"CA",34.4094606,-119.6947742,122,3.5,"Hotels & Travel, Event Planning & Services, Hotels, Bed & Breakfast","7:0-7:0","7:0-7:0","7:0-7:0","7:0-7:0","7:0-7:0","7:0-7:0","7:0-7:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",427
"128","1MSOoGQuDbj6C5euUoS-hA","Days Inn Santa Barbara","116 Castillo Street","Santa Barbara",93101,"CA",34.4095661,-119.6951589,44,3.5,"Event Planning & Services, Hotels & Travel, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",154
"129","GSOu9eugfZRtCndhMSEiNQ","Best Western Plus Santa Barbara","2220 Bath St","Santa Barbara",93105,"CA",34.4302486,-119.720863,177,3.5,"Real Estate, Event Planning & Services, Apartments, Home Services, Hotels & Travel, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",619.5
"130","kvvQoiwCk3TzyYGh9B7m_Q","Pacifica Suites","5490 Hollister Ave","Santa Barbara",93111,"CA",34.436448,-119.8159632,183,3.5,"Hotels, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",640.5
"131","7j8rT3FZbXgL4k0DnXi2Mw","West Beach Inn, a Coast Hotel","306 W Cabrillo Blvd","Santa Barbara",93101,"CA",34.4092802,-119.69348,137,4,"Event Planning & Services, Hotels, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",548
"132","_W9lITxMHNInaS2Lv2XoUw","Casa Del Mar Inn","18 Bath St","Santa Barbara",93101,"CA",34.40961902,-119.6932475,194,4,"Hotels & Travel, Event Planning & Services, Hotels, Bed & Breakfast","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0","7:0-22:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",776
"133","lkLTSknBEvbLGwwc1lQRlQ","Inn by the Harbor","433 W Montecito St","Santa Barbara",93101,"CA",34.40974664,-119.6982209,133,4,"Hotels, Hotels & Travel, Event Planning & Services","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",532
"134","qxo35x030xfjwjxJ4LGC6w","The Presidio Hotel","1620 State St","Santa Barbara",93101,"CA",34.4277775,-119.7100343,215,4,"Hotels & Travel, Hotels, Event Planning & Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",860
"135","cCbAiX9ucA2awIijfSN3cQ","Agave Inn","3222 State St","Santa Barbara",93105,"CA",34.440737,-119.7333245,184,4,"Hotels, Event Planning & Services, Hotels & Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",736
"136","CgjtA5DXxQBqWSvcC8zl6Q","Castillo Inn at the Beach","22 Castillo St","Santa Barbara",93101,"CA",34.4088277,-119.6946257,233,4.5,"Hotels & Travel, Event Planning & Services, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",1048.5
"137","pfl45YV5Us5NvDm5cLremw","Lavender Inn by the Sea","206 Castillo St","Santa Barbara",93101,"CA",34.40976265,-119.6982319,165,4.5,"Hotels, Event Planning & Services, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'free'",742.5
"138","F2PecFeTI-I9FTWlQCjMGg","Motel 6 Carpinteria North","4200 Via Real","Carpinteria",93013,"CA",34.4048841,-119.5314791,107,2,"Hotels & Travel, Event Planning & Services, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'paid'",214
"139","IK4iU_hsbzLPbRhZRv1jrw","Motel 6 - Goleta","5897 Calle Real","Goleta",93117,"CA",34.44100866,-119.8279461,91,2.5,"Event Planning & Services, Hotels, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'paid'",227.5
"140","xZlP6e7S2RdWu5eB-fuNKw","Motel 6","5550 Carpinteria Ave","Carpinteria",93013,"CA",34.393225,-119.51035,175,2.5,"Hotels, Event Planning & Services, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'paid'",437.5
"141","geKBfuHkJFpQttIFfPHrmg","Eos Transportation","500 Anacapa St","Santa Barbara",93101,"CA",34.4181245,-119.694345,80,4.5,"Limos, Food, Tours, Taxis, Airport Shuttles, Hotels & Travel, Wineries, Transportation, Arts & Entertainment, Event Planning & Services, Party Bus Rentals, Public Transportation","23:30-0:0","23:30-0:0","23:30-0:0","23:30-0:0","23:30-0:0","23:30-0:0","23:30-0:0",NA,NA,NA,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"u'paid'",360
"142","0-EPTwgl6sDaPSVI39YqmQ","Old Yacht Club Inn","431 Corona Del Mar Dr","Santa Barbara",93103,"CA",34.41839451,-119.6716672,78,3.5,"Hotels & Travel, Hotels, Event Planning & Services, Vacation Rentals, Bed & Breakfast","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",273
"143","7ksGJFAvz6UJa_QrcK8ZEg","Hotel Santa Barbara","533 State St","Santa Barbara",93101,"CA",34.4174724,-119.6967175,261,3.5,"Hotels & Travel, Event Planning & Services, Hotels","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",913.5
"144","Na0AbPf1GDkN33FllkOfDQ","Simpson House Inn","121 E Arrellaga St","Santa Barbara",93101,"CA",34.4290241,-119.7080975,113,4.5,"Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"u'free'",508.5
"145","tRpeP4jrqoR89dK2lXIClQ","Carpinteria Shores","4975 Sandyland Rd","Carpinteria",93013,"CA",34.3940407,-119.525464,8,4,"Hotels, Hotels & Travel, Event Planning & Services","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","10:0-16:0",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"'free'",32
"146","6cnHwjHLcAtIuMN0C6Kpbw","Buckles 'N' Brews Invitational","129 Castillo St","Santa Barbara",93101,"CA",34.40903042,-119.6951916,10,4.5,"Hotels & Travel, Arts & Entertainment, Beer Tours, Beer, Wine & Spirits, Food, Festivals, Tours",NA,NA,NA,NA,NA,"12:0-17:0",NA,NA,NA,NA,FALSE,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE",2,NA,NA,NA,45
"147","018-A5TmyDbfCFTGvxJHpw","Lyft",NA,"Santa Barbara",93101,"CA",34.420334,-119.7107494,14,2.5,"Hotels & Travel, Transportation, Taxis, Automotive, Car Share Services","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"148","JL9BqMNHZmxa9omybAk4jA","Coastal Hideaways","1211 Coast Village Rd, Ste 4","Santa Barbara",93108,"CA",34.4205752,-119.6441788,19,2.5,"Home Services, Vacation Rentals, Event Planning & Services, Real Estate Services, Hotels, Hotels & Travel, Real Estate, Vacation Rental Agents","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0","9:0-18:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5
"149","o1d0nqb5-9SexTMxYaMY9w","Dustie Wagens","115 W De La Guerra","Santa Barbara",93101,"CA",34.4178983,-119.7007482,8,5,"Tours, Hotels & Travel, Wine Tours, Campgrounds, Car Rental, Active Life, Wedding Planning, Surfing, Event Planning & Services","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-3:0","9:0-3:0",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"u'free'",40
"150","63dUCeQvCpI43zam92R01Q","Gallup & Stribling Orchids","3450 Via Real","Carpinteria",93013,"CA",34.4159239,-119.5578019,5,5,"Shopping, Travel Services, Flowers & Gifts, Visitor Centers, Hotels & Travel","8:30-17:0","8:30-17:0","8:30-17:0","8:30-17:0","8:30-17:0","8:30-17:0","8:30-17:0",NA,NA,FALSE,TRUE,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,25
"151","2VhnG5W9n0mp9eTr38nzVA","Santa Barbara County Limousine","1922 Elise Way, Ste A","Santa Barbara",93109,"CA",34.4003152,-119.7234738,7,5,"Event Planning & Services, Transportation, Tours, Limos, Wine Tours, Party Bus Rentals, Hotels & Travel","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
